	jamAng-chr01L-d	jamAng-chr01R-d	jamAng-chr02L-d	jamAng-chr02R-d	jamAng-chr03L-d	jamAng-chr03R-d	jamAng-chr04L-d	jamAng-chr04R-d	jamAng-chr05L-d	jamAng-chr05R-d	jamAng-chr06L-d	jamAng-chr06R-d	jamAng-chr07L-d	jamAng-chr07R-d	jamAng-chr08L-d	jamAng-chr08R-d	jamAng-chr09L-d	jamAng-chr09R-d	jamAng-chr10L-d	jamAng-chr10R-d	jamAng-chr11L-d	jamAng-chr11R-d	jamAng-chr12L-d	jamAng-chr12R-d	jamAng-chr13L-d	jamAng-chr13R-d	jamAng-chr14L-d	jamAng-chr14R-d	jamAng-chr15L-d	jamAng-chr15R-d	jamAng-chr16L-d	jamAng-chr16R-d	jamAng-chr17L-d	jamAng-chr17R-d	jamAng-chr18L-d	jamAng-chr18R-d	jamAng-chr19L-d	jamAng-chr19R-d	jamAng-chr20L-d	jamAng-chr20R-d	jamAng-chr02R-p	jamAng-chr04R-p	jamAng-chr08R-p	jamAng-chr10R-p	jamAng-chr13R-p	jamAng-chr18R-p	jamPal-chr01R-d	jamPal-chr01L-d	jamPal-chr02R-d	jamPal-chr02L-d	jamPal-chr03R-d	jamPal-chr03L-d	jamPal-chr04R-d	jamPal-chr04L-d	jamPal-chr05R-d	jamPal-chr05L-d	jamPal-chr06R-d	jamPal-chr06L-d	jamPal-chr07R-d	jamPal-chr07L-d	jamPal-chr08R-d	jamPal-chr08L-d	jamPal-chr09R-d	jamPal-chr09L-d	jamPal-chr10R-d	jamPal-chr10L-d	jamPal-chr11R-d	jamPal-chr11L-d	jamPal-chr12R-d	jamPal-chr12L-d	jamPal-chr13R-d	jamPal-chr13L-d	jamPal-chr14R-d	jamPal-chr14L-d	jamPal-chr15R-d	jamPal-chr15L-d	jamPal-chr16R-d	jamPal-chr16L-d	jamPal-chr02L-p1	jamPal-chr02L-p2	jamPal-chr03R-p	jamPal-chr04R-p	jamPal-chr05R-p	jamPal-chr06R-p	jamPal-chr07R-p	jamPal-chr09L-p	jamPal-chr10L-p	jamPal-chr10R-p	jamPal-chr12R-p	jamPal-chr13R-p	jamPal-chr14R-p1	jamPal-chr14R-p2	jamPal-chr14R-p3	jamPal-chr14R-p4	jamPal-chr15L-p	jamPhy-chr1L-d	jamPhy-chr1R-d	jamPhy-chr2L-d	jamPhy-chr2R-d	jamPhy-chr3L-d	jamPhy-chr3R-d	jamPhy-chr2R-p	jamPhy-chr3L-p	symKan-chr1R-d	symKan-chr1L-d	symKan-chr2R-d	symKan-chr2L-d	symKan-chr3R-d	symKan-chr3L-d	symKan-chr4R-d	symKan-chr4L-d	symKan-chr5R-d	symKan-chr5L-d	symKan-chr6L-d	symKan-chr6R-d	symKan-chr1L-p	symKan-chr2L-p	symKan-chr2R-p1	symKan-chr2R-p2
jamPal-chr14R-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.98	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	0.9726027397260274	0.9838709677419355	0.9615384615384616	0.96	0.99	0.9861111111111112	0.98	0.96	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.97	0.9861111111111112	0.9397590361445783	0.98	1.0	0.98	0.99	0.99	0.95	1.0	0.97	0.99	0.9722222222222222	1.0	0.962962962962963	0.10416666666666663	0.8888888888888888	0.0	0.0	0.7804878048780488	0.962962962962963	0.01041666666666663	0.0	0.9454545454545454	0.0	0.9047619047619048	0.0	0.6458333333333333	0.01041666666666663	0.9838709677419355	0.9761904761904762	0.0	0.0	0.08333333333333337	0.9879518072289156	0.9047619047619048	0.030303030303030276	0.9466666666666667	0.01041666666666663	0.9506172839506173	0.0	0.7804878048780488	0.9506172839506173	0.0	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.59375	0.7241379310344828	0.8080808080808081	0.54	1.0	0.99	0.99	0.99	0.99	1.0	0.99	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.91	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr14L-d	1.0	1.0	0.926829268292683	0.9512195121951219	1.0	0.975609756097561	0.9512195121951219	1.0	1.0	1.0	0.975609756097561	0.9512195121951219	0.975609756097561	1.0	0.975609756097561	0.9512195121951219	1.0	0.926829268292683	0.9512195121951219	1.0	0.9512195121951219	1.0	1.0	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	0.9512195121951219	0.7804878048780488	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	1.0	1.0	0.975609756097561	1.0	1.0	0.9512195121951219	0.9024390243902439	0.9024390243902439	0.9024390243902439	0.9512195121951219	1.0	1.0	0.7804878048780488	1.0	0.7804878048780488	0.7804878048780488	0.0	1.0	0.7804878048780488	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.926829268292683	0.7804878048780488	0.975609756097561	1.0	0.7804878048780488	0.7804878048780488	0.7804878048780488	0.8536585365853658	0.975609756097561	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.0	0.975609756097561	0.7804878048780488	0.0	0.8780487804878049	0.9512195121951219	0.926829268292683	0.9512195121951219	0.975609756097561	0.926829268292683	0.9512195121951219	0.975609756097561	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.926829268292683	0.9512195121951219	0.9512195121951219	0.926829268292683	0.975609756097561	1.0	0.9512195121951219	0.8292682926829268	0.8292682926829268	0.9024390243902439	0.8780487804878049	0.975609756097561	0.7073170731707317	1.0	1.0	0.975609756097561	1.0	0.7073170731707317	0.975609756097561	1.0	0.7073170731707317	0.9024390243902439	1.0	1.0	1.0	0.975609756097561	1.0	1.0
jamPal-chr15R-d	1.0	0.9863013698630136	1.0	1.0	1.0	1.0	1.0	0.9382716049382716	1.0	0.9661016949152542	1.0	0.9726027397260274	0.9682539682539683	0.9863013698630136	1.0	1.0	1.0	0.9876543209876543	0.9861111111111112	0.9876543209876543	0.962962962962963	0.9726027397260274	0.9753086419753086	1.0	0.9863013698630136	1.0	1.0	0.9861111111111112	1.0	1.0	0.9861111111111112	1.0	0.9876543209876543	1.0	0.9876543209876543	0.9382716049382716	1.0	0.9753086419753086	0.9876543209876543	0.9876543209876543	1.0	0.9863013698630136	1.0	0.9876543209876543	1.0	1.0	0.8518518518518519	0.962962962962963	0.8571428571428572	0.9506172839506173	0.9506172839506173	0.975609756097561	0.8518518518518519	0.962962962962963	0.9506172839506173	0.9454545454545454	0.9506172839506173	0.9761904761904762	0.9506172839506173	0.9753086419753086	0.962962962962963	0.8548387096774194	1.0	0.9506172839506173	0.9506172839506173	0.962962962962963	0.9753086419753086	0.9761904761904762	0.9506172839506173	0.8933333333333333	0.962962962962963	0.7407407407407407	0.9506172839506173	0.975609756097561	0.0	0.9506172839506173	0.975609756097561	0.9782608695652174	0.9642857142857143	0.9824561403508771	0.9827586206896551	0.9166666666666666	0.9821428571428571	0.9649122807017544	0.9767441860465116	0.9827586206896551	0.9649122807017544	0.9642857142857143	0.9827586206896551	0.9642857142857143	0.9821428571428571	0.9753086419753086	0.9827586206896551	0.9876543209876543	0.9382716049382716	1.0	0.9876543209876543	1.0	0.9382716049382716	0.9382716049382716	0.9876543209876543	0.9876543209876543	1.0	1.0	0.9838709677419355	0.9838709677419355	0.9753086419753086	0.9838709677419355	1.0	0.9672131147540983	0.9838709677419355	1.0	0.9753086419753086	0.9636363636363636	0.9636363636363636	0.9710144927536232	0.9753086419753086	0.9130434782608696	0.9193548387096774
jamPal-chr15L-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.98	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	0.9726027397260274	0.9838709677419355	0.9615384615384616	0.96	0.99	0.9861111111111112	0.98	0.96	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.97	0.9861111111111112	0.9397590361445783	0.98	1.0	0.98	0.99	0.99	0.95	1.0	0.97	0.99	0.9722222222222222	1.0	0.962962962962963	0.10416666666666663	0.8888888888888888	0.0	0.0	0.7804878048780488	0.962962962962963	0.01041666666666663	0.0	0.9454545454545454	0.0	0.9047619047619048	0.0	0.6458333333333333	0.01041666666666663	0.9838709677419355	0.9761904761904762	0.0	0.0	0.08333333333333337	0.9879518072289156	0.9047619047619048	0.030303030303030276	0.9466666666666667	0.01041666666666663	0.9506172839506173	0.0	0.7804878048780488	0.9506172839506173	0.0	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.59375	0.7241379310344828	0.8080808080808081	0.54	1.0	0.99	0.99	0.99	0.99	1.0	0.99	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.91	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr16R-d	1.0	1.0	0.926829268292683	0.9512195121951219	1.0	0.975609756097561	0.9512195121951219	1.0	1.0	1.0	0.975609756097561	0.9512195121951219	0.975609756097561	1.0	0.975609756097561	0.9512195121951219	1.0	0.926829268292683	0.9512195121951219	1.0	0.9512195121951219	1.0	1.0	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	0.9512195121951219	0.7804878048780488	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	1.0	1.0	0.975609756097561	1.0	1.0	0.9512195121951219	0.9024390243902439	0.9024390243902439	0.9024390243902439	0.9512195121951219	1.0	1.0	0.7804878048780488	1.0	0.7804878048780488	0.7804878048780488	0.0	1.0	0.7804878048780488	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.926829268292683	0.7804878048780488	0.975609756097561	1.0	0.7804878048780488	0.7804878048780488	0.7804878048780488	0.8536585365853658	0.975609756097561	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.0	0.975609756097561	0.7804878048780488	0.0	0.8780487804878049	0.9512195121951219	0.926829268292683	0.9512195121951219	0.975609756097561	0.926829268292683	0.9512195121951219	0.975609756097561	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.926829268292683	0.9512195121951219	0.9512195121951219	0.926829268292683	0.975609756097561	1.0	0.9512195121951219	0.8292682926829268	0.8292682926829268	0.9024390243902439	0.8780487804878049	0.975609756097561	0.7073170731707317	1.0	1.0	0.975609756097561	1.0	0.7073170731707317	0.975609756097561	1.0	0.7073170731707317	0.9024390243902439	1.0	1.0	1.0	0.975609756097561	1.0	1.0
jamPal-chr16L-d	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	1.0	0.9782608695652174	0.9565217391304348	0.9782608695652174	1.0	1.0	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	1.0	0.9347826086956522	1.0	0.9782608695652174	1.0	1.0	1.0	1.0	0.8913043478260869	1.0	1.0	0.9347826086956522	0.9782608695652174	1.0	0.9782608695652174	0.9782608695652174	1.0	0.9782608695652174	1.0	0.9782608695652174	0.9782608695652174	0.9782608695652174	0.9782608695652174	1.0	0.9565217391304348	0.9782608695652174	1.0	1.0	0.9782608695652174	0.6739130434782609	0.9782608695652174	0.6956521739130435	0.6956521739130435	0.8780487804878049	0.9782608695652174	0.6956521739130435	0.6956521739130435	0.9782608695652174	0.6956521739130435	0.7380952380952381	0.6956521739130435	0.6086956521739131	0.6956521739130435	0.9782608695652174	0.9782608695652174	0.6956521739130435	0.6956521739130435	0.6739130434782609	1.0	0.7380952380952381	0.6956521739130435	1.0	0.6956521739130435	0.9782608695652174	0.6956521739130435	0.8780487804878049	0.9782608695652174	0.6956521739130435	0.8780487804878049	0.0	0.8913043478260869	0.9347826086956522	0.9347826086956522	0.9565217391304348	0.9130434782608696	0.9347826086956522	0.8604651162790697	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.8913043478260869	0.9347826086956522	0.6086956521739131	0.9347826086956522	0.8913043478260869	0.6521739130434783	0.9565217391304348	0.9782608695652174	0.8913043478260869	1.0	1.0	1.0	0.9782608695652174	1.0	0.8260869565217391	0.9565217391304348	0.9565217391304348	1.0	0.9565217391304348	0.8260869565217391	0.9130434782608696	0.9565217391304348	0.8260869565217391	0.9565217391304348	0.9782608695652174	0.9782608695652174	0.9565217391304348	1.0	0.9565217391304348	0.9565217391304348
jamPal-chr02L-p1	1.0	1.0	1.0	0.9615384615384616	0.9821428571428571	1.0	0.9642857142857143	0.9821428571428571	0.9642857142857143	1.0	1.0	0.9642857142857143	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9615384615384616	0.9285714285714286	0.9821428571428571	0.9642857142857143	1.0	1.0	0.9464285714285714	1.0	1.0	1.0	0.9615384615384616	0.9821428571428571	1.0	1.0	0.9285714285714286	0.9821428571428571	1.0	0.9821428571428571	0.9821428571428571	1.0	0.9821428571428571	1.0	0.9285714285714286	0.9642857142857143	0.9642857142857143	1.0	1.0	0.9285714285714286	0.9821428571428571	0.9642857142857143	1.0	1.0	0.6785714285714286	1.0	0.6607142857142857	0.6607142857142857	0.9512195121951219	1.0	0.6607142857142857	0.6607142857142857	0.9818181818181818	0.6607142857142857	0.9285714285714286	0.6607142857142857	0.6785714285714286	0.6607142857142857	0.9821428571428571	1.0	0.6607142857142857	0.6607142857142857	0.6785714285714286	1.0	0.9285714285714286	0.6607142857142857	1.0	0.6607142857142857	1.0	0.6607142857142857	0.9512195121951219	0.9642857142857143	0.6607142857142857	0.9512195121951219	0.8913043478260869	0.0	0.4642857142857143	0.4821428571428571	0.9821428571428571	0.375	0.3392857142857143	0.5813953488372092	0.4821428571428571	0.3392857142857143	0.5535714285714286	0.4821428571428571	0.0	0.5892857142857143	0.6785714285714286	0.4821428571428571	0.5535714285714286	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9642857142857143	0.9821428571428571	0.9285714285714286	0.9285714285714286	0.9821428571428571	0.9285714285714286	0.9821428571428571	0.9642857142857143	0.9285714285714286	0.9821428571428571	0.9464285714285714	0.9818181818181818	0.9818181818181818	0.9285714285714286	0.9821428571428571	0.9642857142857143	0.9642857142857143
jamPal-chr02L-p2	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	0.9824561403508771	1.0	1.0	1.0	1.0	0.9824561403508771	0.9824561403508771	1.0	0.9615384615384616	0.9473684210526316	1.0	0.9824561403508771	1.0	1.0	0.9473684210526316	1.0	1.0	1.0	0.9615384615384616	0.9824561403508771	1.0	1.0	0.9649122807017544	0.9824561403508771	1.0	0.9824561403508771	0.9649122807017544	0.9824561403508771	0.9824561403508771	1.0	0.9824561403508771	0.9122807017543859	0.9122807017543859	0.9824561403508771	1.0	0.9473684210526316	0.9824561403508771	0.9649122807017544	1.0	0.9824561403508771	0.7017543859649122	1.0	0.7017543859649122	0.7017543859649122	0.926829268292683	0.9824561403508771	0.7017543859649122	0.7017543859649122	0.9818181818181818	0.7017543859649122	0.9285714285714286	0.7017543859649122	0.7017543859649122	0.7017543859649122	0.9824561403508771	0.9824561403508771	0.7017543859649122	0.7017543859649122	0.7192982456140351	0.9824561403508771	0.9285714285714286	0.7017543859649122	1.0	0.7017543859649122	1.0	0.7017543859649122	0.926829268292683	0.9824561403508771	0.7017543859649122	0.926829268292683	0.9347826086956522	0.4642857142857143	0.0	0.1578947368421053	1.0	0.0892857142857143	0.49122807017543857	0.627906976744186	0.1578947368421053	0.49122807017543857	0.5714285714285714	0.1578947368421053	0.4642857142857143	0.4821428571428571	0.7017543859649122	0.1578947368421053	0.38596491228070173	0.7017543859649122	0.9824561403508771	1.0	0.9473684210526316	1.0	1.0	0.9122807017543859	0.9473684210526316	0.9649122807017544	0.9649122807017544	0.9649122807017544	0.9649122807017544	0.9824561403508771	0.9649122807017544	0.9649122807017544	0.9824561403508771	0.9649122807017544	0.9649122807017544	0.8596491228070176	0.9636363636363636	0.9636363636363636	0.9649122807017544	0.9824561403508771	1.0	1.0
jamPal-chr03R-p	0.9827586206896551	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	0.9827586206896551	1.0	1.0	1.0	1.0	0.9827586206896551	1.0	1.0	0.9615384615384616	0.9482758620689655	1.0	0.9827586206896551	1.0	1.0	0.9482758620689655	1.0	1.0	1.0	0.9615384615384616	0.9827586206896551	1.0	1.0	0.9655172413793104	0.9655172413793104	1.0	0.9827586206896551	0.9655172413793104	1.0	0.9827586206896551	1.0	0.9827586206896551	0.9482758620689655	0.9482758620689655	0.9827586206896551	1.0	0.9655172413793104	0.9827586206896551	0.9655172413793104	1.0	0.9827586206896551	0.7241379310344828	1.0	0.7241379310344828	0.7241379310344828	0.9512195121951219	0.9827586206896551	0.7241379310344828	0.7241379310344828	0.9818181818181818	0.7241379310344828	0.9285714285714286	0.7241379310344828	0.7068965517241379	0.7241379310344828	0.9827586206896551	1.0	0.7241379310344828	0.7241379310344828	0.7413793103448276	0.9827586206896551	0.9285714285714286	0.7241379310344828	1.0	0.7241379310344828	1.0	0.7241379310344828	0.9512195121951219	0.9827586206896551	0.7241379310344828	0.9512195121951219	0.9347826086956522	0.4821428571428571	0.1578947368421053	0.0	1.0	0.25	0.49122807017543857	0.6744186046511628	0.0	0.49122807017543857	0.5892857142857143	0.0	0.4821428571428571	0.5	0.7068965517241379	0.0	0.5	0.7068965517241379	0.9827586206896551	1.0	1.0	1.0	1.0	0.9827586206896551	1.0	0.9655172413793104	0.9655172413793104	1.0	1.0	0.9827586206896551	1.0	0.9655172413793104	0.9827586206896551	1.0	0.9655172413793104	0.9137931034482758	1.0	1.0	1.0	0.9827586206896551	1.0	1.0
jamPal-chr04R-p	0.9833333333333333	1.0	1.0	1.0	0.95	0.9666666666666667	1.0	0.9833333333333333	0.9833333333333333	1.0	1.0	0.9833333333333333	1.0	1.0	1.0	1.0	1.0	0.9333333333333333	0.9666666666666667	0.9666666666666667	0.9666666666666667	1.0	0.9833333333333333	1.0	0.9666666666666667	1.0	0.9833333333333333	0.9666666666666667	0.9666666666666667	0.9833333333333333	0.9833333333333333	0.9661016949152542	0.95	1.0	1.0	0.9833333333333333	1.0	0.9166666666666666	1.0	1.0	0.9833333333333333	1.0	0.9833333333333333	1.0	1.0	0.9333333333333333	0.8666666666666667	0.9666666666666667	0.9833333333333333	0.95	0.95	0.975609756097561	0.8666666666666667	0.95	0.95	0.9818181818181818	0.95	0.9761904761904762	0.95	0.9833333333333333	0.95	1.0	0.9666666666666667	0.95	0.95	0.95	0.9666666666666667	0.9761904761904762	0.95	0.9833333333333333	0.95	0.9166666666666666	0.95	0.975609756097561	0.9166666666666666	0.95	0.975609756097561	0.9565217391304348	0.9821428571428571	1.0	1.0	0.0	1.0	0.9649122807017544	1.0	1.0	0.9649122807017544	0.9821428571428571	1.0	0.9821428571428571	1.0	0.9833333333333333	1.0	1.0	0.9666666666666667	0.9666666666666667	1.0	0.95	0.9833333333333333	0.9833333333333333	0.9833333333333333	0.9833333333333333	0.9833333333333333	0.9666666666666667	0.9833333333333333	0.9833333333333333	1.0	0.9833333333333333	0.9666666666666667	0.9833333333333333	0.9833333333333333	0.9666666666666667	0.9666666666666667	0.9818181818181818	0.9818181818181818	0.95	1.0	0.9666666666666667	0.9666666666666667
jamPal-chr05R-p	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	0.9821428571428571	1.0	1.0	1.0	1.0	0.9821428571428571	0.9821428571428571	1.0	0.9615384615384616	0.9464285714285714	1.0	0.9821428571428571	1.0	1.0	0.9464285714285714	1.0	1.0	1.0	0.9615384615384616	0.9821428571428571	1.0	1.0	0.9285714285714286	0.9821428571428571	1.0	0.9821428571428571	0.9642857142857143	0.9821428571428571	0.9821428571428571	1.0	0.9464285714285714	0.9107142857142857	0.9107142857142857	1.0	1.0	0.9464285714285714	0.9821428571428571	0.9642857142857143	1.0	0.9821428571428571	0.6785714285714286	1.0	0.6785714285714286	0.6785714285714286	0.926829268292683	0.9821428571428571	0.6785714285714286	0.6785714285714286	0.9818181818181818	0.6785714285714286	0.9285714285714286	0.6785714285714286	0.6785714285714286	0.6785714285714286	0.9821428571428571	0.9821428571428571	0.6785714285714286	0.6785714285714286	0.6964285714285714	0.9821428571428571	0.9285714285714286	0.6785714285714286	1.0	0.6785714285714286	1.0	0.6785714285714286	0.926829268292683	0.9821428571428571	0.6785714285714286	0.926829268292683	0.9130434782608696	0.375	0.0892857142857143	0.25	1.0	0.0	0.5892857142857143	0.6511627906976745	0.25	0.5892857142857143	0.5714285714285714	0.25	0.375	0.4821428571428571	0.6785714285714286	0.25	0.3928571428571429	0.6785714285714286	1.0	1.0	0.9464285714285714	1.0	1.0	0.9285714285714286	0.9464285714285714	0.9642857142857143	0.9642857142857143	0.9642857142857143	0.9642857142857143	1.0	0.9642857142857143	0.9642857142857143	0.9821428571428571	0.9642857142857143	0.9642857142857143	0.875	0.9636363636363636	0.9636363636363636	0.9642857142857143	1.0	1.0	1.0
jamPal-chr06R-p	1.0	1.0	1.0	0.9615384615384616	0.9824561403508771	1.0	1.0	0.9824561403508771	1.0	1.0	1.0	1.0	0.9824561403508771	1.0	1.0	0.9615384615384616	0.9298245614035088	0.9473684210526316	0.9298245614035088	1.0	1.0	0.9473684210526316	1.0	1.0	0.9649122807017544	0.9615384615384616	0.9649122807017544	1.0	1.0	0.9649122807017544	0.9824561403508771	1.0	0.9824561403508771	1.0	1.0	0.9824561403508771	1.0	0.9824561403508771	0.9824561403508771	0.9824561403508771	0.9824561403508771	1.0	0.9649122807017544	0.9649122807017544	0.9649122807017544	1.0	1.0	0.7017543859649122	1.0	0.6666666666666667	0.6666666666666667	0.9512195121951219	1.0	0.6666666666666667	0.6666666666666667	0.9818181818181818	0.6666666666666667	0.9285714285714286	0.6666666666666667	0.7192982456140351	0.6666666666666667	0.9824561403508771	1.0	0.6666666666666667	0.6666666666666667	0.6842105263157895	1.0	0.9285714285714286	0.6666666666666667	1.0	0.6666666666666667	1.0	0.6666666666666667	0.9512195121951219	0.9649122807017544	0.6666666666666667	0.9512195121951219	0.9347826086956522	0.3392857142857143	0.49122807017543857	0.49122807017543857	0.9649122807017544	0.5892857142857143	0.0	0.6046511627906976	0.49122807017543857	0.0	0.6785714285714286	0.49122807017543857	0.3392857142857143	0.6964285714285714	0.7192982456140351	0.49122807017543857	0.6842105263157895	0.543859649122807	0.9824561403508771	1.0	1.0	1.0	1.0	0.9824561403508771	1.0	0.9649122807017544	0.9824561403508771	1.0	1.0	0.9824561403508771	1.0	0.9824561403508771	1.0	1.0	0.9824561403508771	0.9298245614035088	1.0	1.0	1.0	0.9824561403508771	1.0	1.0
jamPal-chr07R-p	0.9767441860465116	1.0	1.0	0.9069767441860466	1.0	1.0	1.0	0.9767441860465116	0.9767441860465116	1.0	1.0	1.0	1.0	0.9534883720930233	1.0	0.9069767441860466	0.9534883720930233	0.9302325581395349	1.0	1.0	1.0	0.9302325581395349	1.0	0.9767441860465116	1.0	0.9069767441860466	0.9767441860465116	1.0	1.0	0.9767441860465116	0.9302325581395349	1.0	0.9302325581395349	1.0	0.9767441860465116	0.9767441860465116	1.0	0.9302325581395349	1.0	1.0	1.0	1.0	0.8837209302325582	1.0	0.9069767441860466	1.0	1.0	0.627906976744186	0.9767441860465116	0.627906976744186	0.627906976744186	0.975609756097561	1.0	0.627906976744186	0.627906976744186	0.9767441860465116	0.627906976744186	0.9285714285714286	0.627906976744186	0.5348837209302326	0.627906976744186	0.9767441860465116	0.813953488372093	0.627906976744186	0.627906976744186	0.6511627906976745	0.9069767441860466	0.9285714285714286	0.627906976744186	0.9534883720930233	0.627906976744186	1.0	0.627906976744186	0.975609756097561	0.9767441860465116	0.627906976744186	0.975609756097561	0.8604651162790697	0.5813953488372092	0.627906976744186	0.6744186046511628	1.0	0.6511627906976745	0.6046511627906976	0.0	0.6744186046511628	0.6046511627906976	0.6511627906976745	0.6744186046511628	0.5813953488372092	0.6976744186046512	0.6511627906976745	0.6744186046511628	0.34883720930232553	0.627906976744186	0.9302325581395349	1.0	1.0	1.0	1.0	1.0	1.0	0.9534883720930233	0.9534883720930233	0.8837209302325582	0.8837209302325582	0.9302325581395349	0.8837209302325582	0.9534883720930233	0.9534883720930233	0.8837209302325582	0.9534883720930233	0.8604651162790697	0.9767441860465116	0.9767441860465116	0.8837209302325582	0.9302325581395349	0.9069767441860466	0.9069767441860466
jamPal-chr09L-p	0.9827586206896551	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	0.9827586206896551	1.0	1.0	1.0	1.0	0.9827586206896551	1.0	1.0	0.9615384615384616	0.9482758620689655	1.0	0.9827586206896551	1.0	1.0	0.9482758620689655	1.0	1.0	1.0	0.9615384615384616	0.9827586206896551	1.0	1.0	0.9655172413793104	0.9655172413793104	1.0	0.9827586206896551	0.9655172413793104	1.0	0.9827586206896551	1.0	0.9827586206896551	0.9482758620689655	0.9482758620689655	0.9827586206896551	1.0	0.9655172413793104	0.9827586206896551	0.9655172413793104	1.0	0.9827586206896551	0.7241379310344828	1.0	0.7241379310344828	0.7241379310344828	0.9512195121951219	0.9827586206896551	0.7241379310344828	0.7241379310344828	0.9818181818181818	0.7241379310344828	0.9285714285714286	0.7241379310344828	0.7068965517241379	0.7241379310344828	0.9827586206896551	1.0	0.7241379310344828	0.7241379310344828	0.7413793103448276	0.9827586206896551	0.9285714285714286	0.7241379310344828	1.0	0.7241379310344828	1.0	0.7241379310344828	0.9512195121951219	0.9827586206896551	0.7241379310344828	0.9512195121951219	0.9347826086956522	0.4821428571428571	0.1578947368421053	0.0	1.0	0.25	0.49122807017543857	0.6744186046511628	0.0	0.49122807017543857	0.5892857142857143	0.0	0.4821428571428571	0.5	0.7068965517241379	0.0	0.5	0.7068965517241379	0.9827586206896551	1.0	1.0	1.0	1.0	0.9827586206896551	1.0	0.9655172413793104	0.9655172413793104	1.0	1.0	0.9827586206896551	1.0	0.9655172413793104	0.9827586206896551	1.0	0.9655172413793104	0.9137931034482758	1.0	1.0	1.0	0.9827586206896551	1.0	1.0
